Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/predict,1963,0,360,372.79738954304827,128.94446900008916,1013.7788350002666,54.966887417218544,33.04001349848455,0.0,360,430,470,500,570,620,720,800,970,1000,1000
POST,/predict/batch,253,0,380,385.5941874466362,138.50544500019168,949.211889000253,1036.197628458498,4.258341016360974,0.0,380,430,490,510,550,590,640,720,950,950,950
,Aggregated,2216,0,370,374.2583958018962,128.94446900008916,1013.7788350002666,166.99368231046932,37.29835451484552,0.0,370,430,470,500,560,620,710,800,970,1000,1000
