seq,t_utc,true_label,pred_prob,pred_label,model_version,http_status
75,2026-09-22T07:53:10Z,0.0,0.5560861622398108,1,2,200
76,2026-09-22T07:53:11Z,0.0,0.25425390712555307,0,2,200
77,2026-09-22T07:53:11Z,1.0,0.5035344014591687,1,2,200
78,2026-09-22T07:53:11Z,0.0,0.3698787007543116,0,2,200
79,2026-09-22T07:53:12Z,0.0,0.40707928619818246,0,2,200
80,2026-09-22T07:53:12Z,0.0,0.09866005173122717,0,2,200
81,2026-09-22T07:53:12Z,0.0,0.5397276940422744,1,2,200
82,2026-09-22T07:53:13Z,0.0,0.08790998562118103,0,2,200
83,2026-09-22T07:53:13Z,0.0,0.11961691717139158,0,2,200
84,2026-09-22T07:53:13Z,0.0,0.062489628021540004,0,2,200
85,2026-09-22T07:53:14Z,1.0,0.4690618080124053,0,2,200
86,2026-09-22T07:53:14Z,1.0,0.43013881004484567,0,2,200
87,2026-09-22T07:53:14Z,1.0,0.5495526621086776,1,2,200
88,2026-09-22T07:53:15Z,1.0,0.31865647296779115,0,4,200
89,2026-09-22T07:53:15Z,1.0,0.3808324269586633,0,2,200
90,2026-09-22T07:53:16Z,0.0,0.04524251259412286,0,2,200
91,2026-09-22T07:53:16Z,0.0,0.06540940197059088,0,2,200
92,2026-09-22T07:53:16Z,1.0,0.4037844825043223,0,2,200
93,2026-09-22T07:53:17Z,1.0,0.5074634283713659,1,2,200
94,2026-09-22T07:53:17Z,1.0,0.6068577106943612,1,2,200
95,2026-09-22T07:53:17Z,1.0,0.31126062206544675,0,4,200
96,2026-09-22T07:53:18Z,0.0,0.45979264204795,0,2,200
97,2026-09-22T07:53:18Z,1.0,0.622532456529563,1,2,200
98,2026-09-22T07:53:18Z,1.0,0.5187577897953176,1,2,200
99,2026-09-22T07:53:19Z,1.0,0.3656789623489576,0,2,200
100,2026-09-22T07:53:19Z,0.0,0.03450335753794753,0,2,200
101,2026-09-22T07:53:21Z,0.0,0.0773188067191381,0,2,200
102,2026-09-22T07:53:21Z,0.0,0.044373928627354495,0,2,200
103,2026-09-22T07:53:21Z,1.0,0.2200885773434908,0,4,200
104,2026-09-22T07:53:22Z,0.0,0.1390289709381129,0,2,200
105,2026-09-22T07:53:22Z,1.0,0.5244539797395948,1,2,200
106,2026-09-22T07:53:22Z,1.0,0.3911915744087691,0,2,200
107,2026-09-22T07:53:23Z,0.0,0.036303197768910306,0,2,200
108,2026-09-22T07:53:23Z,0.0,0.23227803807510447,0,2,200
109,2026-09-22T07:53:23Z,1.0,0.24195846118267272,0,2,200
110,2026-09-22T07:53:24Z,0.0,0.03334831381403612,0,2,200
111,2026-09-22T07:53:24Z,0.0,0.5276319520554054,1,2,200
112,2026-09-22T07:53:25Z,0.0,0.042849337839941624,0,2,200
113,2026-09-22T07:53:25Z,0.0,0.03489930938944169,0,2,200
114,2026-09-22T07:53:25Z,1.0,0.2187049242114281,0,2,200
115,2026-09-22T07:53:26Z,0.0,0.5294336483130693,1,2,200
116,2026-09-22T07:53:26Z,0.0,0.05029768791693622,0,2,200
117,2026-09-22T07:53:26Z,0.0,0.2131996238445236,0,2,200
118,2026-09-22T07:53:27Z,0.0,0.2587332633023351,0,2,200
119,2026-09-22T07:53:27Z,1.0,0.1793605566824026,0,2,200
120,2026-09-22T07:53:27Z,1.0,0.3804295688737205,0,2,200
121,2026-09-22T07:53:28Z,0.0,0.22600186607366302,0,2,200
122,2026-09-22T07:53:28Z,0.0,0.4047571401046094,0,2,200
123,2026-09-22T07:53:28Z,0.0,0.19914406285456684,0,2,200
124,2026-09-22T07:53:29Z,0.0,0.03570392482171593,0,2,200
125,2026-09-22T07:53:29Z,0.0,0.0655777160670333,0,4,200
126,2026-09-22T07:53:30Z,0.0,0.03977565128876771,0,2,200
127,2026-09-22T07:53:30Z,0.0,0.13825181172054873,0,2,200
128,2026-09-22T07:53:30Z,0.0,0.01946082055280709,0,2,200
129,2026-09-22T07:53:31Z,0.0,0.016415788674198285,0,2,200
130,2026-09-22T07:53:31Z,0.0,0.014386750651367368,0,2,200
131,2026-09-22T07:53:31Z,0.0,0.01915251162165331,0,2,200
132,2026-09-22T07:53:32Z,0.0,0.023556411887001683,0,2,200
133,2026-09-22T07:53:32Z,0.0,0.014215565608196425,0,2,200
134,2026-09-22T07:53:32Z,0.0,0.01694379445328973,0,2,200
135,2026-09-22T07:53:33Z,0.0,0.019334686443193198,0,2,200
136,2026-09-22T07:53:33Z,0.0,0.14401622750987997,0,2,200
137,2026-09-22T07:53:34Z,0.0,0.03908861220155728,0,2,200
138,2026-09-22T07:53:34Z,0.0,0.16519177757384565,0,2,200
139,2026-09-22T07:53:34Z,1.0,0.1113970205973513,0,4,200
140,2026-09-22T07:53:35Z,0.0,0.098808346640635,0,2,200
141,2026-09-22T07:53:35Z,0.0,0.029081549870003002,0,2,200
142,2026-09-22T07:53:35Z,0.0,0.016347253237683573,0,2,200
143,2026-09-22T07:53:36Z,0.0,0.13513293182917452,0,2,200
144,2026-09-22T07:53:36Z,0.0,0.014328575876997233,0,2,200
145,2026-09-22T07:53:36Z,0.0,0.014273868585395859,0,2,200
146,2026-09-22T07:53:37Z,0.0,0.18278910114843552,0,2,200
147,2026-09-22T07:53:37Z,0.0,0.03390015703716135,0,2,200
148,2026-09-22T07:53:38Z,0.0,0.02376732320627071,0,2,200
149,2026-09-22T07:53:38Z,0.0,0.016366394864963912,0,2,200
150,2026-09-22T07:53:38Z,0.0,0.01323325916464087,0,2,200
151,2026-09-22T07:53:39Z,0.0,0.02548149572832437,0,2,200
152,2026-09-22T07:53:39Z,0.0,0.23272528330912412,0,2,200
153,2026-09-22T07:53:39Z,0.0,0.08346152204478026,0,2,200
154,2026-09-22T07:53:40Z,0.0,0.0296107060799793,0,2,200
155,2026-09-22T07:53:40Z,0.0,0.03488933633050857,0,2,200
156,2026-09-22T07:53:40Z,0.0,0.13558705225969195,0,2,200
157,2026-09-22T07:53:41Z,0.0,0.0406541658011465,0,2,200
158,2026-09-22T07:53:41Z,0.0,0.05351860459454612,0,4,200
159,2026-09-22T07:53:42Z,1.0,0.1113970205973513,0,4,200
160,2026-09-22T07:53:42Z,0.0,0.029178812057168154,0,2,200
161,2026-09-22T07:53:42Z,0.0,0.03724029849853637,0,2,200
162,2026-09-22T07:53:43Z,0.0,0.015561985741745445,0,2,200
163,2026-09-22T07:53:43Z,0.0,0.1745891347521585,0,2,200
164,2026-09-22T07:53:43Z,1.0,0.14992249353323264,0,2,200
165,2026-09-22T07:53:44Z,0.0,0.015290415824479098,0,2,200
166,2026-09-22T07:53:44Z,0.0,0.15267346146815375,0,2,200
167,2026-09-22T07:53:44Z,0.0,0.1306868681556205,0,2,200
168,2026-09-22T07:53:45Z,0.0,0.030962294009552103,0,2,200
169,2026-09-22T07:53:45Z,0.0,0.03248909504305357,0,2,200
170,2026-09-22T07:53:46Z,0.0,0.013228421129309774,0,2,200
171,2026-09-22T07:53:46Z,0.0,0.02319678987540043,0,2,200
172,2026-09-22T07:53:46Z,0.0,0.18954563721103665,0,2,200
173,2026-09-22T07:53:47Z,0.0,0.021341810644382564,0,2,200
174,2026-09-22T07:53:47Z,0.0,0.03967214269303426,0,2,200
175,2026-09-22T07:53:47Z,0.0,0.027596589805206805,0,2,200
176,2026-09-22T07:53:48Z,0.0,0.28962605863185736,0,2,200
177,2026-09-22T07:53:48Z,0.0,0.03313739590002072,0,2,200
178,2026-09-22T07:53:48Z,0.0,0.024223649090614367,0,2,200
179,2026-09-22T07:53:49Z,0.0,0.03758314415967872,0,2,200
180,2026-09-22T07:53:49Z,0.0,0.06038352960432854,0,2,200
181,2026-09-22T07:53:49Z,0.0,0.13273734570231316,0,2,200
182,2026-09-22T07:53:50Z,0.0,0.041088198181500495,0,2,200
183,2026-09-22T07:53:50Z,0.0,0.04482991291892764,0,2,200
184,2026-09-22T07:53:51Z,0.0,0.19226344101131157,0,2,200
185,2026-09-22T07:53:51Z,0.0,0.17940380662426048,0,2,200
186,2026-09-22T07:53:51Z,0.0,0.16467812666380194,0,2,200
187,2026-09-22T07:53:52Z,0.0,0.048488744095750255,0,2,200
188,2026-09-22T07:53:52Z,0.0,0.09983430676474642,0,2,200
189,2026-09-22T07:53:52Z,0.0,0.019049012784641474,0,2,200
190,2026-09-22T07:53:53Z,1.0,0.27671706996718887,0,2,200
191,2026-09-22T07:53:53Z,0.0,0.041021093547388504,0,2,200
192,2026-09-22T07:53:53Z,0.0,0.24116690809849226,0,2,200
193,2026-09-22T07:53:54Z,0.0,0.05658398089001872,0,2,200
194,2026-09-22T07:53:54Z,0.0,0.31022399316641913,0,2,200
195,2026-09-22T07:53:55Z,0.0,0.03143756354500709,0,2,200
196,2026-09-22T07:53:55Z,0.0,0.060000643268603236,0,2,200
197,2026-09-22T07:53:55Z,0.0,0.05170177608752649,0,2,200
198,2026-09-22T07:53:56Z,0.0,0.15981937097116544,0,2,200
199,2026-09-22T07:53:56Z,0.0,0.1113970205973513,0,4,200
200,2026-09-22T07:53:56Z,0.0,0.08703530619114312,0,2,200
201,2026-09-22T07:53:57Z,1.0,0.504293354252992,1,2,200
202,2026-09-22T07:53:57Z,0.0,0.05465738912230985,0,2,200
203,2026-09-22T07:53:58Z,1.0,0.3797448888165515,0,2,200
204,2026-09-22T07:53:59Z,0.0,0.36224529394443017,0,2,200
205,2026-09-22T07:53:59Z,0.0,0.07146887875381001,0,2,200
206,2026-09-22T07:53:59Z,0.0,0.10313639102011982,0,2,200
207,2026-09-22T07:54:00Z,0.0,0.10829809685439244,0,2,200
208,2026-09-22T07:54:00Z,0.0,0.17577258631243775,0,2,200
209,2026-09-22T07:54:01Z,0.0,0.15646242721467288,0,2,200
210,2026-09-22T07:54:01Z,0.0,0.12011279136107204,0,2,200
211,2026-09-22T07:54:01Z,0.0,0.13709295001919344,0,2,200
212,2026-09-22T07:54:02Z,0.0,0.13818468545338777,0,4,200
213,2026-09-22T07:54:02Z,0.0,0.36508649385507286,0,2,200
214,2026-09-22T07:54:02Z,0.0,0.3971710362397421,0,2,200
215,2026-09-22T07:54:03Z,0.0,0.13558111783422302,0,2,200
216,2026-09-22T07:54:03Z,1.0,0.1252470856053506,0,2,200
217,2026-09-22T07:54:04Z,0.0,0.10855085463879767,0,2,200
218,2026-09-22T07:54:04Z,0.0,0.14558053635573218,0,4,200
219,2026-09-22T07:54:04Z,1.0,0.6072739980727788,1,2,200
220,2026-09-22T07:54:05Z,0.0,0.47910513028843893,0,2,200
221,2026-09-22T07:54:05Z,0.0,0.1402152577078732,0,2,200
222,2026-09-22T07:54:05Z,0.0,0.16129148436703875,0,4,200
223,2026-09-22T07:54:06Z,0.0,0.31033655322617343,0,2,200
224,2026-09-22T07:54:06Z,0.0,0.10677210734532011,0,2,200
225,2026-09-22T07:54:06Z,0.0,0.17980372198849234,0,2,200
226,2026-09-22T07:54:07Z,0.0,0.21047837088302054,0,2,200
227,2026-09-22T07:54:07Z,0.0,0.019359572693892168,0,2,200
228,2026-09-22T07:54:08Z,0.0,0.06771046819701151,0,4,200
229,2026-09-22T07:54:08Z,0.0,0.1689113093958214,0,2,200
230,2026-09-22T07:54:08Z,0.0,0.01352421721099372,0,2,200
231,2026-09-22T07:54:09Z,0.0,0.28141242758364216,0,2,200
232,2026-09-22T07:54:09Z,0.0,0.02819253598990295,0,2,200
233,2026-09-22T07:54:09Z,1.0,0.13802612947870502,0,4,200
234,2026-09-22T07:54:10Z,0.0,0.02194372179067396,0,2,200
235,2026-09-22T07:54:10Z,0.0,0.024312383717303602,0,2,200
236,2026-09-22T07:54:10Z,0.0,0.18418348582439834,0,2,200
237,2026-09-22T07:54:11Z,0.0,0.22858241412936875,0,2,200
238,2026-09-22T07:54:11Z,0.0,0.02523474596608047,0,2,200
239,2026-09-22T07:54:12Z,0.0,0.1543351269387664,0,2,200
240,2026-09-22T07:54:12Z,0.0,0.04634870218879004,0,2,200
241,2026-09-22T07:54:12Z,0.0,0.052484069793013684,0,2,200
242,2026-09-22T07:54:13Z,0.0,0.0504449538541113,0,2,200
243,2026-09-22T07:54:13Z,0.0,0.04434714278771394,0,2,200
244,2026-09-22T07:54:13Z,0.0,0.015665022993914826,0,2,200
245,2026-09-22T07:54:14Z,0.0,0.021157384092478585,0,2,200
246,2026-09-22T07:54:14Z,0.0,0.05288383157846592,0,2,200
247,2026-09-22T07:54:14Z,0.0,0.2106893482928767,0,2,200
248,2026-09-22T07:54:15Z,0.0,0.02687424837188278,0,2,200
249,2026-09-22T07:54:15Z,0.0,0.044086270744395,0,2,200
250,2026-09-22T07:54:15Z,1.0,0.22833963625708228,0,2,200
251,2026-09-22T07:54:16Z,0.0,0.06508359913706888,0,4,200
252,2026-09-22T07:54:16Z,0.0,0.14098521407668174,0,2,200
253,2026-09-22T07:54:17Z,0.0,0.2173125048026588,0,2,200
254,2026-09-22T07:54:17Z,0.0,0.2828294117444702,0,2,200
255,2026-09-22T07:54:17Z,1.0,0.20435912454209706,0,2,200
256,2026-09-22T07:54:18Z,0.0,0.05521174133284523,0,2,200
257,2026-09-22T07:54:18Z,0.0,0.02972223059108086,0,2,200
258,2026-09-22T07:54:18Z,0.0,0.305253126810579,0,2,200
259,2026-09-22T07:54:19Z,0.0,0.02820502584204194,0,2,200
260,2026-09-22T07:54:19Z,0.0,0.0471041521479518,0,2,200
261,2026-09-22T07:54:19Z,0.0,0.053914579527923244,0,2,200
262,2026-09-22T07:54:20Z,0.0,0.018594318886376873,0,2,200
263,2026-09-22T07:54:20Z,0.0,0.05905440892217939,0,2,200
264,2026-09-22T07:54:20Z,0.0,0.057687748234724466,0,4,200
265,2026-09-22T07:54:21Z,0.0,0.0558431640329893,0,2,200
266,2026-09-22T07:54:21Z,0.0,0.04203523084618435,0,2,200
267,2026-09-22T07:54:21Z,0.0,0.09092943705067433,0,4,200
268,2026-09-22T07:54:22Z,0.0,0.0722776662456775,0,2,200
269,2026-09-22T07:54:22Z,0.0,0.04077214570485217,0,2,200
270,2026-09-22T07:54:23Z,1.0,0.11971008085621719,0,2,200
271,2026-09-22T07:54:23Z,0.0,0.01879400965714576,0,2,200
272,2026-09-22T07:54:23Z,1.0,0.1157756173241842,0,2,200
273,2026-09-22T07:54:24Z,0.0,0.19832209975281145,0,2,200
274,2026-09-22T07:54:24Z,0.0,0.061867459411556476,0,2,200
275,2026-09-22T07:54:24Z,0.0,0.04974131009679041,0,2,200
276,2026-09-22T07:54:25Z,0.0,0.03102644139082317,0,2,200
277,2026-09-22T07:54:25Z,0.0,0.026048729196353634,0,2,200
278,2026-09-22T07:54:26Z,0.0,0.02818745780419464,0,2,200
279,2026-09-22T07:54:26Z,0.0,0.06223142288320842,0,2,200
280,2026-09-22T07:54:26Z,0.0,0.1934045261843059,0,4,200
281,2026-09-22T07:54:27Z,1.0,0.27716724775563945,0,2,200
282,2026-09-22T07:54:27Z,0.0,0.04652002875965357,0,2,200
283,2026-09-22T07:54:27Z,0.0,0.44014117113411194,0,2,200
284,2026-09-22T07:54:28Z,0.0,0.04220680048559083,0,2,200
285,2026-09-22T07:54:28Z,0.0,0.0290454752640122,0,2,200
286,2026-09-22T07:54:28Z,0.0,0.044767826948517005,0,2,200
287,2026-09-22T07:54:29Z,0.0,0.04112688518491809,0,2,200
288,2026-09-22T07:54:29Z,0.0,0.0474208755018315,0,2,200
289,2026-09-22T07:54:30Z,0.0,0.05506611382340723,0,2,200
290,2026-09-22T07:54:30Z,1.0,0.3122964036947169,0,2,200
291,2026-09-22T07:54:30Z,1.0,0.023707107991803943,0,2,200
292,2026-09-22T07:54:31Z,0.0,0.053753776206560716,0,2,200
293,2026-09-22T07:54:31Z,0.0,0.05217768325526467,0,2,200
294,2026-09-22T07:54:31Z,1.0,0.18823622872359871,0,4,200
295,2026-09-22T07:54:32Z,0.0,0.18280862015816915,0,2,200
296,2026-09-22T07:54:32Z,0.0,0.07282072956041072,0,2,200
297,2026-09-22T07:54:32Z,0.0,0.04308675199116481,0,2,200
298,2026-09-22T07:54:33Z,1.0,0.2355415416256513,0,2,200
299,2026-09-22T07:54:33Z,1.0,0.06375940875639965,0,2,200
300,2026-09-22T07:54:34Z,0.0,0.26898992433252306,0,2,200
301,2026-09-22T07:54:34Z,0.0,0.056746027875538424,0,2,200
302,2026-09-22T07:54:34Z,0.0,0.03437229527666459,0,2,200
303,2026-09-22T07:54:35Z,0.0,0.028457594260782416,0,2,200
304,2026-09-22T07:54:35Z,0.0,0.20858180487789718,0,2,200
305,2026-09-22T07:54:35Z,0.0,0.03876683829139775,0,2,200
306,2026-09-22T07:54:36Z,0.0,0.2150046284779944,0,2,200
307,2026-09-22T07:54:36Z,0.0,0.05694713064894461,0,2,200
308,2026-09-22T07:54:36Z,0.0,0.04440888166460403,0,2,200
309,2026-09-22T07:54:37Z,0.0,0.19021309756095206,0,2,200
310,2026-09-22T07:54:37Z,0.0,0.19798130118009635,0,2,200
311,2026-09-22T07:54:37Z,0.0,0.2699170582676497,0,2,200
312,2026-09-22T07:54:38Z,0.0,0.2490649164226209,0,2,200
313,2026-09-22T07:54:38Z,0.0,0.11132985820775493,0,2,200
314,2026-09-22T07:54:39Z,0.0,0.03342492945726822,0,2,200
315,2026-09-22T07:54:39Z,0.0,0.0770332904891244,0,2,200
316,2026-09-22T07:54:39Z,0.0,0.0326025924663432,0,2,200
