t_utc,true_label,pred_prob,pred_label,model_version,http_status
2026-09-22T07:24:49Z,,,,,"ERR:HTTPSConnectionPool(host='itcs355-serve.lemonmoss-4d9a49c1.japanwest.azurecontainerapps.io', port=443): Read timed out. (read timeout=20)"
2026-09-22T07:25:10Z,,,,,"ERR:HTTPSConnectionPool(host='itcs355-serve.lemonmoss-4d9a49c1.japanwest.azurecontainerapps.io', port=443): Read timed out. (read timeout=20)"
2026-09-22T07:25:32Z,0.0,0.11933643530446528,0,2,200
2026-09-22T07:25:32Z,0.0,0.17940380662426048,0,2,200
2026-09-22T07:25:32Z,0.0,0.12607674125168214,0,2,200
2026-09-22T07:25:32Z,0.0,0.017832940864060204,0,2,200
2026-09-22T07:25:32Z,0.0,0.22858241412936875,0,2,200
2026-09-22T07:25:32Z,0.0,0.049896048059215416,0,2,200
2026-09-22T07:25:32Z,0.0,0.03230609634033482,0,2,200
2026-09-22T07:25:32Z,0.0,0.013712349641730771,0,2,200
2026-09-22T07:25:32Z,0.0,0.03248909504305357,0,2,200
2026-09-22T07:25:32Z,0.0,0.11779118586896578,0,2,200
2026-09-22T07:25:32Z,0.0,0.01696326071192877,0,2,200
2026-09-22T07:25:32Z,0.0,0.040758579396484994,0,2,200
2026-09-22T07:25:32Z,0.0,0.1305597246263993,0,2,200
2026-09-22T07:25:32Z,0.0,0.4447200208341847,0,2,200
2026-09-22T07:25:32Z,0.0,0.013244382669117085,0,2,200
2026-09-22T07:25:32Z,1.0,0.272672184649941,0,2,200
2026-09-22T07:25:32Z,0.0,0.06846610105079519,0,2,200
2026-09-22T07:25:32Z,0.0,0.042849337839941624,0,2,200
2026-09-22T07:25:32Z,0.0,0.012956851212043428,0,2,200
2026-09-22T07:25:32Z,0.0,0.03207635528465022,0,2,200
2026-09-22T07:25:32Z,0.0,0.01817210914439063,0,2,200
2026-09-22T07:25:32Z,0.0,0.014071985587035946,0,2,200
2026-09-22T07:25:32Z,1.0,0.4948526442651092,0,2,200
2026-09-22T07:25:32Z,0.0,0.034969326106256166,0,2,200
2026-09-22T07:25:32Z,0.0,0.02687424837188278,0,2,200
2026-09-22T07:25:32Z,0.0,0.013648066132453729,0,2,200
2026-09-22T07:25:32Z,0.0,0.02637687587546794,0,2,200
2026-09-22T07:25:32Z,0.0,0.061867459411556476,0,2,200
2026-09-22T07:25:32Z,0.0,0.11132985820775493,0,2,200
2026-09-22T07:25:32Z,0.0,0.014588177150798702,0,2,200
2026-09-22T07:25:32Z,1.0,0.042527019238748964,0,2,200
2026-09-22T07:25:32Z,0.0,0.387729623207335,0,2,200
2026-09-22T07:25:32Z,0.0,0.014095662685989822,0,2,200
2026-09-22T07:25:32Z,0.0,0.11576674644017328,0,2,200
2026-09-22T07:25:32Z,1.0,0.11971008085621719,0,2,200
2026-09-22T07:25:32Z,0.0,0.11923410940661203,0,2,200
2026-09-22T07:25:32Z,0.0,0.027760979899394828,0,2,200
2026-09-22T07:25:32Z,1.0,0.42152548002847845,0,2,200
2026-09-22T07:25:32Z,0.0,0.03977565128876771,0,2,200
2026-09-22T07:25:32Z,0.0,0.012913446985256406,0,2,200
2026-09-22T07:25:32Z,0.0,0.016554124423237244,0,2,200
2026-09-22T07:25:32Z,1.0,0.3252072463693333,0,2,200
2026-09-22T07:25:32Z,0.0,0.014215565608196425,0,2,200
2026-09-22T07:25:32Z,0.0,0.036702217416041266,0,2,200
2026-09-22T07:25:33Z,0.0,0.11507068438042985,0,2,200
2026-09-22T07:25:33Z,0.0,0.03691925553988996,0,2,200
2026-09-22T07:25:33Z,0.0,0.11852048862192677,0,2,200
2026-09-22T07:25:33Z,0.0,0.046155321028665125,0,2,200
2026-09-22T07:25:33Z,0.0,0.08198296384620607,0,2,200
2026-09-22T07:25:33Z,0.0,0.03500678277530642,0,2,200
2026-09-22T07:25:33Z,1.0,0.5427312911629124,1,2,200
2026-09-22T07:25:33Z,0.0,0.026018666792528476,0,2,200
2026-09-22T07:25:33Z,0.0,0.041696224928108636,0,2,200
2026-09-22T07:25:33Z,0.0,0.02283433754749296,0,2,200
2026-09-22T07:25:33Z,0.0,0.15824019413941756,0,2,200
2026-09-22T07:25:33Z,0.0,0.04400362123871762,0,2,200
2026-09-22T07:25:33Z,1.0,0.2145957130855326,0,2,200
2026-09-22T07:25:33Z,0.0,0.09997402959865782,0,2,200
2026-09-22T07:25:33Z,0.0,0.03247385959961202,0,2,200
2026-09-22T07:25:33Z,0.0,0.046654635958918486,0,2,200
2026-09-22T07:25:33Z,0.0,0.028187106186982246,0,2,200
2026-09-22T07:25:33Z,0.0,0.06902319836875624,0,2,200
2026-09-22T07:25:33Z,0.0,0.12315174842732692,0,2,200
2026-09-22T07:25:33Z,0.0,0.21570269572682924,0,2,200
2026-09-22T07:25:33Z,0.0,0.1402152577078732,0,2,200
2026-09-22T07:25:33Z,0.0,0.07591091543183337,0,2,200
2026-09-22T07:25:33Z,0.0,0.022122362383164066,0,2,200
2026-09-22T07:25:33Z,0.0,0.04652002875965357,0,2,200
2026-09-22T07:25:33Z,0.0,0.23227803807510447,0,2,200
2026-09-22T07:25:33Z,0.0,0.08396556929823192,0,2,200
2026-09-22T07:25:33Z,0.0,0.04281128007856566,0,2,200
2026-09-22T07:25:33Z,0.0,0.10543121162069627,0,2,200
2026-09-22T07:25:33Z,0.0,0.12296042611916869,0,2,200
2026-09-22T07:25:33Z,0.0,0.02989225567017641,0,2,200
2026-09-22T07:25:33Z,0.0,0.3652762615174061,0,2,200
2026-09-22T07:25:33Z,0.0,0.013418594541426054,0,2,200
2026-09-22T07:25:33Z,0.0,0.01674208478779464,0,2,200
2026-09-22T07:25:33Z,0.0,0.03338864433899151,0,2,200
2026-09-22T07:25:33Z,0.0,0.022244418448882884,0,2,200
2026-09-22T07:25:33Z,0.0,0.017602223540813478,0,2,200
2026-09-22T07:25:33Z,0.0,0.2634235957097846,0,2,200
2026-09-22T07:25:33Z,1.0,0.2145957130855326,0,2,200
2026-09-22T07:25:33Z,0.0,0.09965881233110636,0,2,200
2026-09-22T07:25:33Z,0.0,0.03977565128876771,0,2,200
2026-09-22T07:25:33Z,0.0,0.12269834744164095,0,2,200
2026-09-22T07:25:33Z,0.0,0.013140653295968321,0,2,200
2026-09-22T07:25:33Z,0.0,0.15734408346349515,0,2,200
2026-09-22T07:25:33Z,0.0,0.012913446985256406,0,2,200
2026-09-22T07:25:33Z,1.0,0.02468354815499456,0,2,200
2026-09-22T07:25:33Z,0.0,0.31975408725998566,0,2,200
2026-09-22T07:25:33Z,0.0,0.356534811621664,0,2,200
2026-09-22T07:25:33Z,1.0,0.5244539797395948,1,2,200
2026-09-22T07:25:33Z,0.0,0.13664125259418808,0,2,200
2026-09-22T07:25:33Z,0.0,0.07369974083547282,0,2,200
2026-09-22T07:25:33Z,0.0,0.050738042803780636,0,2,200
2026-09-22T07:25:33Z,0.0,0.03450335753794753,0,2,200
2026-09-22T07:25:33Z,0.0,0.16618320109875964,0,2,200
2026-09-22T07:25:33Z,0.0,0.0722776662456775,0,2,200
2026-09-22T07:25:33Z,0.0,0.026028106816973384,0,2,200
2026-09-22T07:25:33Z,0.0,0.12519104296356262,0,2,200
2026-09-22T07:25:33Z,1.0,0.07159645081975752,0,2,200
2026-09-22T07:25:33Z,0.0,0.030931367701373856,0,2,200
2026-09-22T07:25:33Z,0.0,0.1269696072762698,0,2,200
2026-09-22T07:25:33Z,1.0,0.3230868488173445,0,2,200
2026-09-22T07:25:34Z,0.0,0.09683711429107163,0,2,200
2026-09-22T07:25:34Z,0.0,0.1581017655653196,0,2,200
2026-09-22T07:25:34Z,1.0,0.023707107991803943,0,2,200
2026-09-22T07:25:34Z,0.0,0.17316908254980592,0,2,200
2026-09-22T07:25:34Z,0.0,0.03135858865116979,0,2,200
2026-09-22T07:25:34Z,0.0,0.45979264204795,0,2,200
2026-09-22T07:25:34Z,0.0,0.014402439641855615,0,2,200
2026-09-22T07:25:34Z,0.0,0.0591770916863344,0,2,200
2026-09-22T07:25:34Z,0.0,0.015290415824479098,0,2,200
2026-09-22T07:25:34Z,0.0,0.20345430215322224,0,2,200
2026-09-22T07:25:34Z,0.0,0.06013450113146435,0,2,200
2026-09-22T07:25:34Z,0.0,0.022647589981160107,0,2,200
2026-09-22T07:25:34Z,0.0,0.016813015894295565,0,2,200
2026-09-22T07:25:34Z,0.0,0.10310049517536561,0,2,200
2026-09-22T07:25:34Z,0.0,0.03876683829139775,0,2,200
2026-09-22T07:25:34Z,1.0,0.2094904784422421,0,2,200
2026-09-22T07:25:34Z,0.0,0.02401344053036393,0,2,200
2026-09-22T07:25:34Z,0.0,0.019370188884969646,0,2,200
2026-09-22T07:25:34Z,0.0,0.029253327149828902,0,2,200
2026-09-22T07:25:34Z,1.0,0.5465019437342181,1,2,200
2026-09-22T07:25:34Z,0.0,0.04900726108053939,0,2,200
2026-09-22T07:25:34Z,0.0,0.06846610105079519,0,2,200
2026-09-22T07:25:34Z,0.0,0.5397276940422744,1,2,200
2026-09-22T07:25:34Z,0.0,0.13273734570231316,0,2,200
2026-09-22T07:25:34Z,0.0,0.5276319520554054,1,2,200
2026-09-22T07:25:34Z,0.0,0.01391606473478496,0,2,200
2026-09-22T07:25:34Z,0.0,0.3143799850802814,0,2,200
2026-09-22T07:25:34Z,0.0,0.014122448091251823,0,2,200
2026-09-22T07:25:34Z,0.0,0.027596589805206805,0,2,200
2026-09-22T07:25:34Z,0.0,0.11619138368107229,0,2,200
2026-09-22T07:25:34Z,0.0,0.030885617718754216,0,2,200
2026-09-22T07:25:34Z,0.0,0.02372074693871529,0,2,200
2026-09-22T07:25:34Z,0.0,0.36508649385507286,0,2,200
2026-09-22T07:25:34Z,0.0,0.047160777058547716,0,2,200
2026-09-22T07:25:34Z,1.0,0.027173022233678613,0,2,200
2026-09-22T07:25:34Z,0.0,0.20085299046007804,0,2,200
2026-09-22T07:25:34Z,0.0,0.1306868681556205,0,2,200
2026-09-22T07:25:34Z,1.0,0.1381089393218812,0,2,200
2026-09-22T07:25:34Z,0.0,0.02206733798637926,0,2,200
2026-09-22T07:25:34Z,0.0,0.13878658666702232,0,2,200
2026-09-22T07:25:35Z,0.0,0.027749667575201493,0,2,200
2026-09-22T07:25:35Z,0.0,0.0294071176555159,0,2,200
2026-09-22T07:25:35Z,0.0,0.024812295537688076,0,2,200
2026-09-22T07:25:35Z,0.0,0.03562643955563258,0,2,200
2026-09-22T07:25:35Z,0.0,0.022256974746043646,0,2,200
2026-09-22T07:25:35Z,0.0,0.019505352015406353,0,2,200
2026-09-22T07:25:35Z,0.0,0.028486509070347343,0,2,200
2026-09-22T07:25:35Z,0.0,0.20085299046007804,0,2,200
2026-09-22T07:25:35Z,0.0,0.336345843850329,0,2,200
2026-09-22T07:25:35Z,0.0,0.014819733375160621,0,2,200
2026-09-22T07:25:35Z,0.0,0.24775052593551167,0,2,200
2026-09-22T07:25:35Z,0.0,0.04113999226151809,0,2,200
2026-09-22T07:25:35Z,0.0,0.018167660439043835,0,2,200
2026-09-22T07:25:35Z,1.0,0.27716724775563945,0,2,200
2026-09-22T07:25:35Z,0.0,0.04628582672410262,0,2,200
2026-09-22T07:25:35Z,0.0,0.43859053693285466,0,2,200
2026-09-22T07:25:35Z,0.0,0.015892336731407792,0,2,200
2026-09-22T07:25:35Z,0.0,0.01741605751087277,0,2,200
2026-09-22T07:25:35Z,0.0,0.0310622415573198,0,2,200
2026-09-22T07:25:35Z,0.0,0.029641282607477015,0,2,200
2026-09-22T07:25:35Z,0.0,0.10829809685439244,0,2,200
2026-09-22T07:25:35Z,0.0,0.045263942442562426,0,2,200
2026-09-22T07:25:35Z,0.0,0.03249182356896238,0,2,200
2026-09-22T07:25:35Z,0.0,0.08707992350276211,0,2,200
2026-09-22T07:25:35Z,0.0,0.14735721006293243,0,2,200
2026-09-22T07:25:35Z,0.0,0.041696224928108636,0,2,200
2026-09-22T07:25:35Z,0.0,0.3678693075884491,0,2,200
2026-09-22T07:25:35Z,0.0,0.015086502012270691,0,2,200
2026-09-22T07:25:35Z,1.0,0.47682582988139993,0,2,200
2026-09-22T07:25:35Z,0.0,0.08186968442270297,0,2,200
2026-09-22T07:25:35Z,0.0,0.336345843850329,0,2,200
2026-09-22T07:25:35Z,0.0,0.12564395686816088,0,2,200
2026-09-22T07:25:35Z,0.0,0.1450525401768067,0,2,200
2026-09-22T07:25:35Z,0.0,0.07023422201261835,0,2,200
2026-09-22T07:25:35Z,0.0,0.020984664088814477,0,2,200
2026-09-22T07:25:35Z,0.0,0.080562201129844,0,2,200
2026-09-22T07:25:35Z,0.0,0.03384290562769868,0,2,200
2026-09-22T07:25:35Z,0.0,0.03319454911557678,0,2,200
2026-09-22T07:25:35Z,0.0,0.16519177757384565,0,2,200
2026-09-22T07:25:35Z,1.0,0.013065815462735098,0,2,200
2026-09-22T07:25:35Z,0.0,0.47947759281770813,0,2,200
2026-09-22T07:25:35Z,0.0,0.05298944339925895,0,2,200
2026-09-22T07:25:35Z,0.0,0.2150046284779944,0,2,200
2026-09-22T07:25:35Z,0.0,0.02283433754749296,0,2,200
2026-09-22T07:25:35Z,0.0,0.016269599273470013,0,2,200
2026-09-22T07:25:35Z,0.0,0.19021309756095206,0,2,200
2026-09-22T07:25:35Z,0.0,0.02394355732581156,0,2,200
2026-09-22T07:25:35Z,1.0,0.472194827650702,0,2,200
2026-09-22T07:25:35Z,0.0,0.03562643955563258,0,2,200
2026-09-22T07:25:35Z,0.0,0.014273868585395859,0,2,200
2026-09-22T07:25:35Z,0.0,0.046163518376831025,0,2,200
2026-09-22T07:25:35Z,0.0,0.03879620328325031,0,2,200
2026-09-22T07:25:35Z,0.0,0.03885887340188984,0,2,200
2026-09-22T07:25:35Z,0.0,0.07611312476326096,0,2,200
2026-09-22T07:25:35Z,0.0,0.2149354545819743,0,2,200
2026-09-22T07:25:35Z,0.0,0.013336490691422486,0,2,200
2026-09-22T07:25:35Z,0.0,0.13989341141737777,0,2,200
2026-09-22T07:25:35Z,0.0,0.14348726370672507,0,2,200
2026-09-22T07:25:35Z,0.0,0.060000643268603236,0,2,200
2026-09-22T07:25:35Z,0.0,0.019505352015406353,0,2,200
2026-09-22T07:25:36Z,0.0,0.1408803257078845,0,2,200
2026-09-22T07:25:36Z,0.0,0.029165945428512856,0,2,200
2026-09-22T07:25:36Z,0.0,0.0326025924663432,0,2,200
2026-09-22T07:25:36Z,0.0,0.026028106816973384,0,2,200
2026-09-22T07:25:36Z,0.0,0.07611312476326096,0,2,200
2026-09-22T07:25:36Z,0.0,0.31975408725998566,0,2,200
2026-09-22T07:25:36Z,0.0,0.13709295001919344,0,2,200
2026-09-22T07:25:36Z,0.0,0.06223142288320842,0,2,200
2026-09-22T07:25:36Z,1.0,0.3672082434941724,0,2,200
2026-09-22T07:25:36Z,0.0,0.022122362383164066,0,2,200
2026-09-22T07:25:36Z,0.0,0.0141599091187902,0,2,200
2026-09-22T07:25:36Z,1.0,0.016027998630867287,0,2,200
2026-09-22T07:25:36Z,0.0,0.013152967943340239,0,2,200
2026-09-22T07:25:36Z,0.0,0.04397613029242769,0,2,200
2026-09-22T07:25:36Z,0.0,0.4689332197234631,0,2,200
2026-09-22T07:25:36Z,0.0,0.013418594541426054,0,2,200
2026-09-22T07:25:36Z,0.0,0.013798967622332405,0,2,200
2026-09-22T07:25:36Z,0.0,0.1473001548432518,0,2,200
2026-09-22T07:25:36Z,0.0,0.1527704514766903,0,2,200
2026-09-22T07:25:36Z,1.0,0.48352308289238294,0,2,200
2026-09-22T07:25:36Z,0.0,0.013228421129309774,0,2,200
2026-09-22T07:25:36Z,0.0,0.024829270760253142,0,2,200
2026-09-22T07:25:36Z,1.0,0.013065815462735098,0,2,200
2026-09-22T07:25:36Z,0.0,0.05385820833561194,0,2,200
2026-09-22T07:25:36Z,1.0,0.027722576587179127,0,2,200
2026-09-22T07:25:36Z,0.0,0.035349799541078114,0,2,200
2026-09-22T07:25:36Z,0.0,0.1269696072762698,0,2,200
2026-09-22T07:25:36Z,0.0,0.01282691194686035,0,2,200
2026-09-22T07:25:36Z,0.0,0.1745891347521585,0,2,200
2026-09-22T07:25:36Z,0.0,0.040253677885772936,0,2,200
2026-09-22T07:25:36Z,0.0,0.09997402959865782,0,2,200
2026-09-22T07:25:36Z,0.0,0.10291909924180899,0,2,200
2026-09-22T07:25:36Z,0.0,0.0287859480559948,0,2,200
2026-09-22T07:25:36Z,0.0,0.03255140751091589,0,2,200
2026-09-22T07:25:36Z,0.0,0.02469377496859607,0,2,200
2026-09-22T07:25:36Z,0.0,0.2634235957097846,0,2,200
2026-09-22T07:25:36Z,0.0,0.16172334773969557,0,2,200
2026-09-22T07:25:36Z,1.0,0.07022149073364656,0,2,200
2026-09-22T07:25:36Z,0.0,0.03925022463487812,0,2,200
2026-09-22T07:25:36Z,1.0,0.11971008085621719,0,2,200
2026-09-22T07:25:36Z,1.0,0.18896205915013797,0,2,200
2026-09-22T07:25:36Z,1.0,0.460600702392691,0,2,200
2026-09-22T07:25:36Z,1.0,0.2094904784422421,0,2,200
2026-09-22T07:25:36Z,1.0,0.5557349968022712,1,2,200
2026-09-22T07:25:36Z,0.0,0.14278463926368964,0,2,200
2026-09-22T07:25:36Z,0.0,0.022709752511387436,0,2,200
2026-09-22T07:25:36Z,0.0,0.15981937097116544,0,2,200
2026-09-22T07:25:36Z,0.0,0.15177395887790268,0,2,200
2026-09-22T07:25:36Z,0.0,0.012851663173431864,0,2,200
2026-09-22T07:25:36Z,0.0,0.03479316647172548,0,2,200
2026-09-22T07:25:36Z,1.0,0.48005366286255785,0,2,200
2026-09-22T07:25:36Z,0.0,0.03783224984467742,0,2,200
2026-09-22T07:25:36Z,0.0,0.05521174133284523,0,2,200
2026-09-22T07:25:36Z,0.0,0.017602223540813478,0,2,200
2026-09-22T07:25:36Z,0.0,0.05134986912720074,0,2,200
2026-09-22T07:25:36Z,0.0,0.3088545593883525,0,2,200
2026-09-22T07:25:36Z,0.0,0.06556472506767014,0,2,200
2026-09-22T07:25:36Z,1.0,0.2810126913730246,0,2,200
2026-09-22T07:25:36Z,0.0,0.025510864836627203,0,2,200
2026-09-22T07:25:36Z,0.0,0.1738303967449231,0,2,200
2026-09-22T07:25:37Z,0.0,0.20296974188569608,0,4,200
2026-09-22T07:25:37Z,0.0,0.16699690970998948,0,4,200
2026-09-22T07:25:37Z,0.0,0.05351860459454612,0,4,200
2026-09-22T07:25:37Z,0.0,0.05351860459454612,0,4,200
2026-09-22T07:25:37Z,0.0,0.057687748234724466,0,4,200
2026-09-22T07:25:37Z,0.0,0.1113970205973513,0,4,200
2026-09-22T07:25:37Z,0.0,0.0919310934107833,0,4,200
2026-09-22T07:25:37Z,0.0,0.0655777160670333,0,4,200
2026-09-22T07:25:37Z,0.0,0.05351860459454612,0,4,200
2026-09-22T07:25:37Z,0.0,0.1113970205973513,0,4,200
2026-09-22T07:25:37Z,0.0,0.1113970205973513,0,4,200
2026-09-22T07:25:37Z,0.0,0.057687748234724466,0,4,200
2026-09-22T07:25:37Z,0.0,0.1709167118294663,0,4,200
2026-09-22T07:25:37Z,0.0,0.06091445549689052,0,4,200
2026-09-22T07:25:37Z,0.0,0.09334575032759845,0,4,200
2026-09-22T07:25:37Z,0.0,0.1113970205973513,0,4,200
2026-09-22T07:25:37Z,0.0,0.11720743946683947,0,4,200
2026-09-22T07:25:37Z,0.0,0.06771046819701151,0,4,200
2026-09-22T07:25:37Z,0.0,0.05351860459454612,0,4,200
2026-09-22T07:25:37Z,0.0,0.23873486502523728,0,4,200
2026-09-22T07:25:37Z,0.0,0.041696224928108636,0,2,200
2026-09-22T07:25:37Z,1.0,0.046427232064050805,0,2,200
2026-09-22T07:25:37Z,0.0,0.022709752511387436,0,2,200
2026-09-22T07:25:37Z,0.0,0.09829991586562035,0,2,200
2026-09-22T07:25:37Z,0.0,0.02206733798637926,0,2,200
2026-09-22T07:25:37Z,0.0,0.03488933633050857,0,2,200
2026-09-22T07:25:37Z,0.0,0.02421023074637678,0,2,200
2026-09-22T07:25:37Z,0.0,0.015561985741745445,0,2,200
2026-09-22T07:25:37Z,0.0,0.03666738375514718,0,2,200
2026-09-22T07:25:37Z,0.0,0.041984200075256155,0,2,200
2026-09-22T07:25:37Z,0.0,0.36825622985559525,0,2,200
2026-09-22T07:25:37Z,0.0,0.1543351269387664,0,2,200
2026-09-22T07:25:37Z,0.0,0.15871748060379337,0,2,200
2026-09-22T07:25:37Z,0.0,0.029165945428512856,0,2,200
2026-09-22T07:25:37Z,0.0,0.01963972905066804,0,2,200
2026-09-22T07:25:37Z,0.0,0.0310622415573198,0,2,200
2026-09-22T07:25:37Z,0.0,0.06902319836875624,0,2,200
2026-09-22T07:25:37Z,0.0,0.02687424837188278,0,2,200
2026-09-22T07:25:37Z,0.0,0.02376732320627071,0,2,200
2026-09-22T07:25:37Z,0.0,0.03513205833866046,0,2,200
2026-09-22T07:25:37Z,0.0,0.15769850160053053,0,2,200
2026-09-22T07:25:37Z,0.0,0.383480039320814,0,2,200
2026-09-22T07:25:37Z,0.0,0.024846742889038254,0,2,200
2026-09-22T07:25:37Z,0.0,0.2615006067181367,0,2,200
2026-09-22T07:25:37Z,0.0,0.015561985741745445,0,2,200
2026-09-22T07:25:37Z,0.0,0.21516111228338136,0,2,200
2026-09-22T07:25:37Z,0.0,0.017315759642730598,0,2,200
2026-09-22T07:25:37Z,0.0,0.28141242758364216,0,2,200
2026-09-22T07:25:37Z,0.0,0.04524251259412286,0,2,200
2026-09-22T07:25:37Z,0.0,0.02265707557836572,0,2,200
2026-09-22T07:25:37Z,0.0,0.05014528892758923,0,2,200
2026-09-22T07:25:37Z,0.0,0.08003924124396265,0,2,200
2026-09-22T07:25:37Z,0.0,0.05203388599794059,0,2,200
2026-09-22T07:25:37Z,1.0,0.1409333877687599,0,2,200
2026-09-22T07:25:37Z,0.0,0.03317936196594368,0,2,200
2026-09-22T07:25:37Z,0.0,0.04397613029242769,0,2,200
